municipio_code,regiao_code,regiao_sigla,regiao_name
3154705,3,SE,Sudeste
3154804,3,SE,Sudeste
3154903,3,SE,Sudeste
3155108,3,SE,Sudeste
3155009,3,SE,Sudeste
3155207,3,SE,Sudeste
3155306,3,SE,Sudeste
3155405,3,SE,Sudeste
3155504,3,SE,Sudeste
3155603,3,SE,Sudeste
3155702,3,SE,Sudeste
3155801,3,SE,Sudeste
3155900,3,SE,Sudeste
3156007,3,SE,Sudeste
3156106,3,SE,Sudeste
3156205,3,SE,Sudeste
3156304,3,SE,Sudeste
3156403,3,SE,Sudeste
3156452,3,SE,Sudeste
3156502,3,SE,Sudeste
3156601,3,SE,Sudeste
3156700,3,SE,Sudeste
3156809,3,SE,Sudeste
3156908,3,SE,Sudeste
3157005,3,SE,Sudeste
3157104,3,SE,Sudeste
3157203,3,SE,Sudeste
3157252,3,SE,Sudeste
3157278,3,SE,Sudeste
3157302,3,SE,Sudeste
3157336,3,SE,Sudeste
3157377,3,SE,Sudeste
3157401,3,SE,Sudeste
3157500,3,SE,Sudeste
3157609,3,SE,Sudeste
3157658,3,SE,Sudeste
3157708,3,SE,Sudeste
3157807,3,SE,Sudeste
3157906,3,SE,Sudeste
3158003,3,SE,Sudeste
3158102,3,SE,Sudeste
3158201,3,SE,Sudeste
3159209,3,SE,Sudeste
3159407,3,SE,Sudeste
3159308,3,SE,Sudeste
3159357,3,SE,Sudeste
3159506,3,SE,Sudeste
3159605,3,SE,Sudeste
3159704,3,SE,Sudeste
3159803,3,SE,Sudeste
3158300,3,SE,Sudeste
3158409,3,SE,Sudeste
3158508,3,SE,Sudeste
3158607,3,SE,Sudeste
3158706,3,SE,Sudeste
3158805,3,SE,Sudeste
3158904,3,SE,Sudeste
3158953,3,SE,Sudeste
3159001,3,SE,Sudeste
3159100,3,SE,Sudeste
3159902,3,SE,Sudeste
3160009,3,SE,Sudeste
3160108,3,SE,Sudeste
3160207,3,SE,Sudeste
3160306,3,SE,Sudeste
3160405,3,SE,Sudeste
3160454,3,SE,Sudeste
3160504,3,SE,Sudeste
3160603,3,SE,Sudeste
3160702,3,SE,Sudeste
3160801,3,SE,Sudeste
3160900,3,SE,Sudeste
3160959,3,SE,Sudeste
3161007,3,SE,Sudeste
3161056,3,SE,Sudeste
3161106,3,SE,Sudeste
3161205,3,SE,Sudeste
3161304,3,SE,Sudeste
3161403,3,SE,Sudeste
3161502,3,SE,Sudeste
3161601,3,SE,Sudeste
3161650,3,SE,Sudeste
3161700,3,SE,Sudeste
3161809,3,SE,Sudeste
3161908,3,SE,Sudeste
3125507,3,SE,Sudeste
3162005,3,SE,Sudeste
3162104,3,SE,Sudeste
3162203,3,SE,Sudeste
3162252,3,SE,Sudeste
3162302,3,SE,Sudeste
3162401,3,SE,Sudeste
3162450,3,SE,Sudeste
3162500,3,SE,Sudeste
3162559,3,SE,Sudeste
3162575,3,SE,Sudeste
3162609,3,SE,Sudeste
3162658,3,SE,Sudeste
3162708,3,SE,Sudeste
3162807,3,SE,Sudeste
3162906,3,SE,Sudeste
3162922,3,SE,Sudeste
3162948,3,SE,Sudeste
3162955,3,SE,Sudeste
3163003,3,SE,Sudeste
3163102,3,SE,Sudeste
3163201,3,SE,Sudeste
3163300,3,SE,Sudeste
3163409,3,SE,Sudeste
3163508,3,SE,Sudeste
3163607,3,SE,Sudeste
3163706,3,SE,Sudeste
3163805,3,SE,Sudeste
3163904,3,SE,Sudeste
3164100,3,SE,Sudeste
3164001,3,SE,Sudeste
3164209,3,SE,Sudeste
3164308,3,SE,Sudeste
3164407,3,SE,Sudeste
3164431,3,SE,Sudeste
3164472,3,SE,Sudeste
3164506,3,SE,Sudeste
3164605,3,SE,Sudeste
3164704,3,SE,Sudeste
3164803,3,SE,Sudeste
3164902,3,SE,Sudeste
3165206,3,SE,Sudeste
3165008,3,SE,Sudeste
3165107,3,SE,Sudeste
3165305,3,SE,Sudeste
3165404,3,SE,Sudeste
3165503,3,SE,Sudeste
3165537,3,SE,Sudeste
3165560,3,SE,Sudeste
3165578,3,SE,Sudeste
3165602,3,SE,Sudeste
3165701,3,SE,Sudeste
3165800,3,SE,Sudeste
3165909,3,SE,Sudeste
3166006,3,SE,Sudeste
3166105,3,SE,Sudeste
3166204,3,SE,Sudeste
3166303,3,SE,Sudeste
3166402,3,SE,Sudeste
3166501,3,SE,Sudeste
3166600,3,SE,Sudeste
3166808,3,SE,Sudeste
3166709,3,SE,Sudeste
3166907,3,SE,Sudeste
3166956,3,SE,Sudeste
3167004,3,SE,Sudeste
3167103,3,SE,Sudeste
3167202,3,SE,Sudeste
3165552,3,SE,Sudeste
3167301,3,SE,Sudeste
3167400,3,SE,Sudeste
3167509,3,SE,Sudeste
3167608,3,SE,Sudeste
3167707,3,SE,Sudeste
3167806,3,SE,Sudeste
3167905,3,SE,Sudeste
3168002,3,SE,Sudeste
3168051,3,SE,Sudeste
3168101,3,SE,Sudeste
3168200,3,SE,Sudeste
3168309,3,SE,Sudeste
3168408,3,SE,Sudeste
3168507,3,SE,Sudeste
3168606,3,SE,Sudeste
3168705,3,SE,Sudeste
3168804,3,SE,Sudeste
3168903,3,SE,Sudeste
3169000,3,SE,Sudeste
3169059,3,SE,Sudeste
3169109,3,SE,Sudeste
3169208,3,SE,Sudeste
3169307,3,SE,Sudeste
3169356,3,SE,Sudeste
3169406,3,SE,Sudeste
3169505,3,SE,Sudeste
3169604,3,SE,Sudeste
3169703,3,SE,Sudeste
3169802,3,SE,Sudeste
3169901,3,SE,Sudeste
3170008,3,SE,Sudeste
3170057,3,SE,Sudeste
3170107,3,SE,Sudeste
3170206,3,SE,Sudeste
3170305,3,SE,Sudeste
3170404,3,SE,Sudeste
3170438,3,SE,Sudeste
3170479,3,SE,Sudeste
3170503,3,SE,Sudeste
3170529,3,SE,Sudeste
3170578,3,SE,Sudeste
3170602,3,SE,Sudeste
3170651,3,SE,Sudeste
3170701,3,SE,Sudeste
3170750,3,SE,Sudeste
3170800,3,SE,Sudeste
3170909,3,SE,Sudeste
3171006,3,SE,Sudeste
3171030,3,SE,Sudeste
3171071,3,SE,Sudeste
3171105,3,SE,Sudeste
3171154,3,SE,Sudeste
3171204,3,SE,Sudeste
3171303,3,SE,Sudeste
3171402,3,SE,Sudeste
3171600,3,SE,Sudeste
3171709,3,SE,Sudeste
3171808,3,SE,Sudeste
3171907,3,SE,Sudeste
3172004,3,SE,Sudeste
3172103,3,SE,Sudeste
3172202,3,SE,Sudeste
3200102,3,SE,Sudeste
3200169,3,SE,Sudeste
3200136,3,SE,Sudeste
3200201,3,SE,Sudeste
3200300,3,SE,Sudeste
3200359,3,SE,Sudeste
3200409,3,SE,Sudeste
3200508,3,SE,Sudeste
3200607,3,SE,Sudeste
3200706,3,SE,Sudeste
3200805,3,SE,Sudeste
3200904,3,SE,Sudeste
3201001,3,SE,Sudeste
3201100,3,SE,Sudeste
3201159,3,SE,Sudeste
3201209,3,SE,Sudeste
3201308,3,SE,Sudeste
3201407,3,SE,Sudeste
3201506,3,SE,Sudeste
3201605,3,SE,Sudeste
3201704,3,SE,Sudeste
3201803,3,SE,Sudeste
3201902,3,SE,Sudeste
3202009,3,SE,Sudeste
3202108,3,SE,Sudeste
3202207,3,SE,Sudeste
3202256,3,SE,Sudeste
3202306,3,SE,Sudeste
3202405,3,SE,Sudeste
3202454,3,SE,Sudeste
3202504,3,SE,Sudeste
3202553,3,SE,Sudeste
3202603,3,SE,Sudeste
3202652,3,SE,Sudeste
3202702,3,SE,Sudeste
3202801,3,SE,Sudeste
3202900,3,SE,Sudeste
3203007,3,SE,Sudeste
3203056,3,SE,Sudeste
3203106,3,SE,Sudeste
3203130,3,SE,Sudeste
3203163,3,SE,Sudeste
3203205,3,SE,Sudeste
3203304,3,SE,Sudeste
3203320,3,SE,Sudeste
3203346,3,SE,Sudeste
3203353,3,SE,Sudeste
3203403,3,SE,Sudeste
3203502,3,SE,Sudeste
3203601,3,SE,Sudeste
3203700,3,SE,Sudeste
3203809,3,SE,Sudeste
3203908,3,SE,Sudeste
3204005,3,SE,Sudeste
3204054,3,SE,Sudeste
3204104,3,SE,Sudeste
3204203,3,SE,Sudeste
3204252,3,SE,Sudeste
3204302,3,SE,Sudeste
3204351,3,SE,Sudeste
3204401,3,SE,Sudeste
3204500,3,SE,Sudeste
3204559,3,SE,Sudeste
3204609,3,SE,Sudeste
3204658,3,SE,Sudeste
3204708,3,SE,Sudeste
3204807,3,SE,Sudeste
3204906,3,SE,Sudeste
3204955,3,SE,Sudeste
3205002,3,SE,Sudeste
3205010,3,SE,Sudeste
3205036,3,SE,Sudeste
3205069,3,SE,Sudeste
3205101,3,SE,Sudeste
3205150,3,SE,Sudeste
3205176,3,SE,Sudeste
3205200,3,SE,Sudeste
3205309,3,SE,Sudeste
3300100,3,SE,Sudeste
3300159,3,SE,Sudeste
3300209,3,SE,Sudeste
3300225,3,SE,Sudeste
3300233,3,SE,Sudeste
3300258,3,SE,Sudeste
3300308,3,SE,Sudeste
3300407,3,SE,Sudeste
3300456,3,SE,Sudeste
3300506,3,SE,Sudeste
3300605,3,SE,Sudeste
3300704,3,SE,Sudeste
3300803,3,SE,Sudeste
3300902,3,SE,Sudeste
3301009,3,SE,Sudeste
3301108,3,SE,Sudeste
3300936,3,SE,Sudeste
3301157,3,SE,Sudeste
3301207,3,SE,Sudeste
3301306,3,SE,Sudeste
3300951,3,SE,Sudeste
3301405,3,SE,Sudeste
3301504,3,SE,Sudeste
3301603,3,SE,Sudeste
3301702,3,SE,Sudeste
3301801,3,SE,Sudeste
3301850,3,SE,Sudeste
3301876,3,SE,Sudeste
3301900,3,SE,Sudeste
3302007,3,SE,Sudeste
3302056,3,SE,Sudeste
3302106,3,SE,Sudeste
3302205,3,SE,Sudeste
3302254,3,SE,Sudeste
3302270,3,SE,Sudeste
3302304,3,SE,Sudeste
3302403,3,SE,Sudeste
3302452,3,SE,Sudeste
3302502,3,SE,Sudeste
3302601,3,SE,Sudeste
3302700,3,SE,Sudeste
3302809,3,SE,Sudeste
3302858,3,SE,Sudeste
3302908,3,SE,Sudeste
3303005,3,SE,Sudeste
3303104,3,SE,Sudeste
3303203,3,SE,Sudeste
3303302,3,SE,Sudeste
3303401,3,SE,Sudeste
3303500,3,SE,Sudeste
3303609,3,SE,Sudeste
3303708,3,SE,Sudeste
3303807,3,SE,Sudeste
3303856,3,SE,Sudeste
3303906,3,SE,Sudeste
3303955,3,SE,Sudeste
3304003,3,SE,Sudeste
3304102,3,SE,Sudeste
3304110,3,SE,Sudeste
3304128,3,SE,Sudeste
3304144,3,SE,Sudeste
3304151,3,SE,Sudeste
3304201,3,SE,Sudeste
3304300,3,SE,Sudeste
3304409,3,SE,Sudeste
3304508,3,SE,Sudeste
3304524,3,SE,Sudeste
3304557,3,SE,Sudeste
3304607,3,SE,Sudeste
3304706,3,SE,Sudeste
3304805,3,SE,Sudeste
3304755,3,SE,Sudeste
3304904,3,SE,Sudeste
3305000,3,SE,Sudeste
3305109,3,SE,Sudeste
3305133,3,SE,Sudeste
3305158,3,SE,Sudeste
3305208,3,SE,Sudeste
3305307,3,SE,Sudeste
3305406,3,SE,Sudeste
3305505,3,SE,Sudeste
3305554,3,SE,Sudeste
3305604,3,SE,Sudeste
3305703,3,SE,Sudeste
3305752,3,SE,Sudeste
3305802,3,SE,Sudeste
3305901,3,SE,Sudeste
3306008,3,SE,Sudeste
3306107,3,SE,Sudeste
3306156,3,SE,Sudeste
3306206,3,SE,Sudeste
3306305,3,SE,Sudeste
3500105,3,SE,Sudeste
3500204,3,SE,Sudeste
3500303,3,SE,Sudeste
3500402,3,SE,Sudeste
3500501,3,SE,Sudeste
3500550,3,SE,Sudeste
3500600,3,SE,Sudeste
3500709,3,SE,Sudeste
3500758,3,SE,Sudeste
3500808,3,SE,Sudeste
3500907,3,SE,Sudeste
3501004,3,SE,Sudeste
3501103,3,SE,Sudeste
3501152,3,SE,Sudeste
3501202,3,SE,Sudeste
3501301,3,SE,Sudeste
3501400,3,SE,Sudeste
3501509,3,SE,Sudeste
3501608,3,SE,Sudeste
3501707,3,SE,Sudeste
3501806,3,SE,Sudeste
3501905,3,SE,Sudeste
3502002,3,SE,Sudeste
3502101,3,SE,Sudeste
3502200,3,SE,Sudeste
3502309,3,SE,Sudeste
3502408,3,SE,Sudeste
3502507,3,SE,Sudeste
3502606,3,SE,Sudeste
3502705,3,SE,Sudeste
3502754,3,SE,Sudeste
3502804,3,SE,Sudeste
3502903,3,SE,Sudeste
3503000,3,SE,Sudeste
3503109,3,SE,Sudeste
3503158,3,SE,Sudeste
3503208,3,SE,Sudeste
3503307,3,SE,Sudeste
3503356,3,SE,Sudeste
3503406,3,SE,Sudeste
3503505,3,SE,Sudeste
3503604,3,SE,Sudeste
3503703,3,SE,Sudeste
3503802,3,SE,Sudeste
3503901,3,SE,Sudeste
3503950,3,SE,Sudeste
3504008,3,SE,Sudeste
3504107,3,SE,Sudeste
3504206,3,SE,Sudeste
3504305,3,SE,Sudeste
3504404,3,SE,Sudeste
3504503,3,SE,Sudeste
3504602,3,SE,Sudeste
3504701,3,SE,Sudeste
3504800,3,SE,Sudeste
3504909,3,SE,Sudeste
3505005,3,SE,Sudeste
3505104,3,SE,Sudeste
3505203,3,SE,Sudeste
3505302,3,SE,Sudeste
3505351,3,SE,Sudeste
3505401,3,SE,Sudeste
3505500,3,SE,Sudeste
3505609,3,SE,Sudeste
3505708,3,SE,Sudeste
3505807,3,SE,Sudeste
3505906,3,SE,Sudeste
3506003,3,SE,Sudeste
3506102,3,SE,Sudeste
3506201,3,SE,Sudeste
3506300,3,SE,Sudeste
3506359,3,SE,Sudeste
3506409,3,SE,Sudeste
3506508,3,SE,Sudeste
3506607,3,SE,Sudeste
3506706,3,SE,Sudeste
3506805,3,SE,Sudeste
3506904,3,SE,Sudeste
3507001,3,SE,Sudeste
3507100,3,SE,Sudeste
3507159,3,SE,Sudeste
3507209,3,SE,Sudeste
3507308,3,SE,Sudeste
3507407,3,SE,Sudeste
3507456,3,SE,Sudeste
3507506,3,SE,Sudeste
3507605,3,SE,Sudeste
3507704,3,SE,Sudeste
3507753,3,SE,Sudeste
3507803,3,SE,Sudeste
3507902,3,SE,Sudeste
3508009,3,SE,Sudeste
3508108,3,SE,Sudeste
3508207,3,SE,Sudeste
3508306,3,SE,Sudeste
3508405,3,SE,Sudeste
3508504,3,SE,Sudeste
3508603,3,SE,Sudeste
3508702,3,SE,Sudeste
3508801,3,SE,Sudeste
3508900,3,SE,Sudeste
3509007,3,SE,Sudeste
3509106,3,SE,Sudeste
3509205,3,SE,Sudeste
3509254,3,SE,Sudeste
3509304,3,SE,Sudeste
3509403,3,SE,Sudeste
3509452,3,SE,Sudeste
3509502,3,SE,Sudeste
3509601,3,SE,Sudeste
3509700,3,SE,Sudeste
3509809,3,SE,Sudeste
3509908,3,SE,Sudeste
3509957,3,SE,Sudeste
3510005,3,SE,Sudeste
3510104,3,SE,Sudeste
3510153,3,SE,Sudeste
3510203,3,SE,Sudeste
3510302,3,SE,Sudeste
3510401,3,SE,Sudeste
3510500,3,SE,Sudeste
3510609,3,SE,Sudeste
3510708,3,SE,Sudeste
3510807,3,SE,Sudeste
3510906,3,SE,Sudeste
3511003,3,SE,Sudeste
3511102,3,SE,Sudeste
3511201,3,SE,Sudeste
3511300,3,SE,Sudeste
3511409,3,SE,Sudeste
3511508,3,SE,Sudeste
3511607,3,SE,Sudeste
3511706,3,SE,Sudeste
3557204,3,SE,Sudeste
3511904,3,SE,Sudeste
3512001,3,SE,Sudeste
3512100,3,SE,Sudeste
3512209,3,SE,Sudeste
3512308,3,SE,Sudeste
3512407,3,SE,Sudeste
3512506,3,SE,Sudeste
3512605,3,SE,Sudeste
3512704,3,SE,Sudeste
3512803,3,SE,Sudeste
3512902,3,SE,Sudeste
3513009,3,SE,Sudeste
3513108,3,SE,Sudeste
3513207,3,SE,Sudeste
3513306,3,SE,Sudeste
3513405,3,SE,Sudeste
3513504,3,SE,Sudeste
3513603,3,SE,Sudeste
3513702,3,SE,Sudeste
3513801,3,SE,Sudeste
3513850,3,SE,Sudeste
3513900,3,SE,Sudeste
3514007,3,SE,Sudeste
3514106,3,SE,Sudeste
3514205,3,SE,Sudeste
3514304,3,SE,Sudeste
3514403,3,SE,Sudeste
3514502,3,SE,Sudeste
3514601,3,SE,Sudeste
3514700,3,SE,Sudeste
3514809,3,SE,Sudeste
3514908,3,SE,Sudeste
3514924,3,SE,Sudeste
3514957,3,SE,Sudeste
3515004,3,SE,Sudeste
3515103,3,SE,Sudeste
3515129,3,SE,Sudeste
3515152,3,SE,Sudeste
3515186,3,SE,Sudeste
3515194,3,SE,Sudeste
3557303,3,SE,Sudeste
3515301,3,SE,Sudeste
3515202,3,SE,Sudeste
3515350,3,SE,Sudeste
3515400,3,SE,Sudeste
3515608,3,SE,Sudeste
3515509,3,SE,Sudeste
3515657,3,SE,Sudeste
3515707,3,SE,Sudeste
3515806,3,SE,Sudeste
3515905,3,SE,Sudeste
3516002,3,SE,Sudeste
3516101,3,SE,Sudeste
3516200,3,SE,Sudeste
3516309,3,SE,Sudeste
3516408,3,SE,Sudeste
3516507,3,SE,Sudeste
3516606,3,SE,Sudeste
3516705,3,SE,Sudeste
3516804,3,SE,Sudeste
3516853,3,SE,Sudeste
3516903,3,SE,Sudeste
3517000,3,SE,Sudeste
3517109,3,SE,Sudeste
3517208,3,SE,Sudeste
3517307,3,SE,Sudeste
3517406,3,SE,Sudeste
3517505,3,SE,Sudeste
3517604,3,SE,Sudeste
3517703,3,SE,Sudeste
3517802,3,SE,Sudeste
3517901,3,SE,Sudeste
3518008,3,SE,Sudeste
3518107,3,SE,Sudeste
3518206,3,SE,Sudeste
3518305,3,SE,Sudeste
3518404,3,SE,Sudeste
3518503,3,SE,Sudeste
3518602,3,SE,Sudeste
3518701,3,SE,Sudeste
3518800,3,SE,Sudeste
3518859,3,SE,Sudeste
3518909,3,SE,Sudeste
3519006,3,SE,Sudeste
3519055,3,SE,Sudeste
3519071,3,SE,Sudeste
3519105,3,SE,Sudeste
3519204,3,SE,Sudeste
3519253,3,SE,Sudeste
3519303,3,SE,Sudeste
3519402,3,SE,Sudeste
3519501,3,SE,Sudeste
3519600,3,SE,Sudeste
3519709,3,SE,Sudeste
3519808,3,SE,Sudeste
3519907,3,SE,Sudeste
3520004,3,SE,Sudeste
3520103,3,SE,Sudeste
3520202,3,SE,Sudeste
3520301,3,SE,Sudeste
3520426,3,SE,Sudeste
3520442,3,SE,Sudeste
3520400,3,SE,Sudeste
3520509,3,SE,Sudeste
3520608,3,SE,Sudeste
3520707,3,SE,Sudeste
3520806,3,SE,Sudeste
3520905,3,SE,Sudeste
3521002,3,SE,Sudeste
3521101,3,SE,Sudeste
3521150,3,SE,Sudeste
3521200,3,SE,Sudeste
3521309,3,SE,Sudeste
3521408,3,SE,Sudeste
3521507,3,SE,Sudeste
3521606,3,SE,Sudeste
3521705,3,SE,Sudeste
3521804,3,SE,Sudeste
3521903,3,SE,Sudeste
3522000,3,SE,Sudeste
3522109,3,SE,Sudeste
3522158,3,SE,Sudeste
3522208,3,SE,Sudeste
3522307,3,SE,Sudeste
3522406,3,SE,Sudeste
3522505,3,SE,Sudeste
3522604,3,SE,Sudeste
3522653,3,SE,Sudeste
3522703,3,SE,Sudeste
3522802,3,SE,Sudeste
3522901,3,SE,Sudeste
3523008,3,SE,Sudeste
3523107,3,SE,Sudeste
3523206,3,SE,Sudeste
3523305,3,SE,Sudeste
3523404,3,SE,Sudeste
3523503,3,SE,Sudeste
3523602,3,SE,Sudeste
3523701,3,SE,Sudeste
3523800,3,SE,Sudeste
3523909,3,SE,Sudeste
3524006,3,SE,Sudeste
3524105,3,SE,Sudeste
3524204,3,SE,Sudeste
3524303,3,SE,Sudeste
3524402,3,SE,Sudeste
3524501,3,SE,Sudeste
3524600,3,SE,Sudeste
3524709,3,SE,Sudeste
3524808,3,SE,Sudeste
3524907,3,SE,Sudeste
3525003,3,SE,Sudeste
3525102,3,SE,Sudeste
3525201,3,SE,Sudeste
3525300,3,SE,Sudeste
3525409,3,SE,Sudeste
3525508,3,SE,Sudeste
3525607,3,SE,Sudeste
3525706,3,SE,Sudeste
3525805,3,SE,Sudeste
3525854,3,SE,Sudeste
3525904,3,SE,Sudeste
3526001,3,SE,Sudeste
3526100,3,SE,Sudeste
3526209,3,SE,Sudeste
3526308,3,SE,Sudeste
3526407,3,SE,Sudeste
3526506,3,SE,Sudeste
3526605,3,SE,Sudeste
3526704,3,SE,Sudeste
3526803,3,SE,Sudeste
3526902,3,SE,Sudeste
3527009,3,SE,Sudeste
3527108,3,SE,Sudeste
3527207,3,SE,Sudeste
3527256,3,SE,Sudeste
3527306,3,SE,Sudeste
3527405,3,SE,Sudeste
3527504,3,SE,Sudeste
3527603,3,SE,Sudeste
3527702,3,SE,Sudeste
3527801,3,SE,Sudeste
3527900,3,SE,Sudeste
3528007,3,SE,Sudeste
3528106,3,SE,Sudeste
3528205,3,SE,Sudeste
3528304,3,SE,Sudeste
3528403,3,SE,Sudeste
3528502,3,SE,Sudeste
3528601,3,SE,Sudeste
3528700,3,SE,Sudeste
3528809,3,SE,Sudeste
3528858,3,SE,Sudeste
3528908,3,SE,Sudeste
3529005,3,SE,Sudeste
3529104,3,SE,Sudeste
3529203,3,SE,Sudeste
3529302,3,SE,Sudeste
3529401,3,SE,Sudeste
3529500,3,SE,Sudeste
3529609,3,SE,Sudeste
3529658,3,SE,Sudeste
3529708,3,SE,Sudeste
3529807,3,SE,Sudeste
3530003,3,SE,Sudeste
3529906,3,SE,Sudeste
3530102,3,SE,Sudeste
3530201,3,SE,Sudeste
3530300,3,SE,Sudeste
3530409,3,SE,Sudeste
3530508,3,SE,Sudeste
3530607,3,SE,Sudeste
3530706,3,SE,Sudeste
3530805,3,SE,Sudeste
3530904,3,SE,Sudeste
3531001,3,SE,Sudeste
3531100,3,SE,Sudeste
3531209,3,SE,Sudeste
3531308,3,SE,Sudeste
3531407,3,SE,Sudeste
3531506,3,SE,Sudeste
3531605,3,SE,Sudeste
3531803,3,SE,Sudeste
3531704,3,SE,Sudeste
3531902,3,SE,Sudeste
3532009,3,SE,Sudeste
3532058,3,SE,Sudeste
3532108,3,SE,Sudeste
3532157,3,SE,Sudeste
3532207,3,SE,Sudeste
3532306,3,SE,Sudeste
3532405,3,SE,Sudeste
3532504,3,SE,Sudeste
3532603,3,SE,Sudeste
3532702,3,SE,Sudeste
3532801,3,SE,Sudeste
3532827,3,SE,Sudeste
3532843,3,SE,Sudeste
3532868,3,SE,Sudeste
3532900,3,SE,Sudeste
3533007,3,SE,Sudeste
3533106,3,SE,Sudeste
3533205,3,SE,Sudeste
3533304,3,SE,Sudeste
3533403,3,SE,Sudeste
3533254,3,SE,Sudeste
3533502,3,SE,Sudeste
3533601,3,SE,Sudeste
3533700,3,SE,Sudeste
3533809,3,SE,Sudeste
3533908,3,SE,Sudeste
3534005,3,SE,Sudeste
3534104,3,SE,Sudeste
3534203,3,SE,Sudeste
3534302,3,SE,Sudeste
3534401,3,SE,Sudeste
3534500,3,SE,Sudeste
3534609,3,SE,Sudeste
3534708,3,SE,Sudeste
3534807,3,SE,Sudeste
3534757,3,SE,Sudeste
3534906,3,SE,Sudeste
3535002,3,SE,Sudeste
3535101,3,SE,Sudeste
3535200,3,SE,Sudeste
3535309,3,SE,Sudeste
3535408,3,SE,Sudeste
3535507,3,SE,Sudeste
3535606,3,SE,Sudeste
3535705,3,SE,Sudeste
3535804,3,SE,Sudeste
3535903,3,SE,Sudeste
3536000,3,SE,Sudeste
3536109,3,SE,Sudeste
3536208,3,SE,Sudeste
3536257,3,SE,Sudeste
3536307,3,SE,Sudeste
3536406,3,SE,Sudeste
3536505,3,SE,Sudeste
3536570,3,SE,Sudeste
3536604,3,SE,Sudeste
3536703,3,SE,Sudeste
3536802,3,SE,Sudeste
3536901,3,SE,Sudeste
3537008,3,SE,Sudeste
3537107,3,SE,Sudeste
3537156,3,SE,Sudeste
3537206,3,SE,Sudeste
3537305,3,SE,Sudeste
3537404,3,SE,Sudeste
3537503,3,SE,Sudeste
3537602,3,SE,Sudeste
3537701,3,SE,Sudeste
3537800,3,SE,Sudeste
3537909,3,SE,Sudeste
3538006,3,SE,Sudeste
3538105,3,SE,Sudeste
3538204,3,SE,Sudeste
3538303,3,SE,Sudeste
3538501,3,SE,Sudeste
3538600,3,SE,Sudeste
3538709,3,SE,Sudeste
3538808,3,SE,Sudeste
3538907,3,SE,Sudeste
3539004,3,SE,Sudeste
3539103,3,SE,Sudeste
3539202,3,SE,Sudeste
3539301,3,SE,Sudeste
3539400,3,SE,Sudeste
3539509,3,SE,Sudeste
3539608,3,SE,Sudeste
3539707,3,SE,Sudeste
3539806,3,SE,Sudeste
3539905,3,SE,Sudeste
3540002,3,SE,Sudeste
3540101,3,SE,Sudeste
3540200,3,SE,Sudeste
3540259,3,SE,Sudeste
3540309,3,SE,Sudeste
3540408,3,SE,Sudeste
3540507,3,SE,Sudeste
3540606,3,SE,Sudeste
3540705,3,SE,Sudeste
3540754,3,SE,Sudeste
3540804,3,SE,Sudeste
3540853,3,SE,Sudeste
3540903,3,SE,Sudeste
3541000,3,SE,Sudeste
3541059,3,SE,Sudeste
3541109,3,SE,Sudeste
3541208,3,SE,Sudeste
3541307,3,SE,Sudeste
3541406,3,SE,Sudeste
3541505,3,SE,Sudeste
3541604,3,SE,Sudeste
3541653,3,SE,Sudeste
3541703,3,SE,Sudeste
3541802,3,SE,Sudeste
3541901,3,SE,Sudeste
3542008,3,SE,Sudeste
3542107,3,SE,Sudeste
3542206,3,SE,Sudeste
3542305,3,SE,Sudeste
3542404,3,SE,Sudeste
3542503,3,SE,Sudeste
3542602,3,SE,Sudeste
3542701,3,SE,Sudeste
3542800,3,SE,Sudeste
3542909,3,SE,Sudeste
3543006,3,SE,Sudeste
3543105,3,SE,Sudeste
3543204,3,SE,Sudeste
3543238,3,SE,Sudeste
3543253,3,SE,Sudeste
3543303,3,SE,Sudeste
3543402,3,SE,Sudeste
3543600,3,SE,Sudeste
3543709,3,SE,Sudeste
3543808,3,SE,Sudeste
3543907,3,SE,Sudeste
3544004,3,SE,Sudeste
3544103,3,SE,Sudeste
3544202,3,SE,Sudeste
3543501,3,SE,Sudeste
3544251,3,SE,Sudeste
3544301,3,SE,Sudeste
3544400,3,SE,Sudeste
3544509,3,SE,Sudeste
3544608,3,SE,Sudeste
3544707,3,SE,Sudeste
3544806,3,SE,Sudeste
3544905,3,SE,Sudeste
3545001,3,SE,Sudeste
3545100,3,SE,Sudeste
3545159,3,SE,Sudeste
3545209,3,SE,Sudeste
3545308,3,SE,Sudeste
3545407,3,SE,Sudeste
3545506,3,SE,Sudeste
3545605,3,SE,Sudeste
3545704,3,SE,Sudeste
3545803,3,SE,Sudeste
3546009,3,SE,Sudeste
3546108,3,SE,Sudeste
3546207,3,SE,Sudeste
3546256,3,SE,Sudeste
3546306,3,SE,Sudeste
3546405,3,SE,Sudeste
3546504,3,SE,Sudeste
3546603,3,SE,Sudeste
3546702,3,SE,Sudeste
3546801,3,SE,Sudeste
3546900,3,SE,Sudeste
3547007,3,SE,Sudeste
3547106,3,SE,Sudeste
3547502,3,SE,Sudeste
3547403,3,SE,Sudeste
3547601,3,SE,Sudeste
3547650,3,SE,Sudeste
3547205,3,SE,Sudeste
3547304,3,SE,Sudeste
3547700,3,SE,Sudeste
3547809,3,SE,Sudeste
3547908,3,SE,Sudeste
3548005,3,SE,Sudeste
3548054,3,SE,Sudeste
3548104,3,SE,Sudeste
3548203,3,SE,Sudeste
3548302,3,SE,Sudeste
3548401,3,SE,Sudeste
3548500,3,SE,Sudeste
